latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.738136,-74.04254,51.0,-14400,America/New_York,EDT

time,temperature_2m (°F),relative_humidity_2m (%),apparent_temperature (°F),precipitation (inch),weather_code (wmo code)
2024-06-06T01:00,66.9,98,68.6,0.008,51
2024-06-06T02:00,66.5,98,68.9,0.130,63
2024-06-06T03:00,66.6,97,67.0,0.114,63
2024-06-06T04:00,67.9,95,65.4,0.453,65
2024-06-06T05:00,68.0,95,66.4,0.024,53
2024-06-06T06:00,67.1,96,69.0,0.000,3
2024-06-06T07:00,68.1,94,71.1,0.000,3
2024-06-06T08:00,70.4,89,74.5,0.000,3
2024-06-06T09:00,75.0,84,79.1,0.028,53
2024-06-06T10:00,77.2,78,81.5,0.004,51
2024-06-06T11:00,80.1,70,86.7,0.004,51
2024-06-06T12:00,81.5,67,87.3,0.004,51
2024-06-06T13:00,80.3,71,84.8,0.012,51
2024-06-06T14:00,76.3,81,82.1,0.118,63
2024-06-06T15:00,78.2,77,84.2,0.150,63
2024-06-06T16:00,75.2,85,80.8,0.492,65
2024-06-06T17:00,75.2,83,79.4,0.047,55
2024-06-06T18:00,77.5,80,82.5,0.000,1
2024-06-06T19:00,77.9,81,83.4,0.000,0
2024-06-06T20:00,76.8,83,82.8,0.000,0
2024-06-06T21:00,73.4,83,79.5,0.000,1
2024-06-06T22:00,71.9,90,78.4,0.000,1
2024-06-06T23:00,72.8,88,79.5,0.000,0
2024-06-07T00:00,70.2,93,76.1,0.008,51
2024-06-07T01:00,69.6,87,73.4,0.012,51
2024-06-07T02:00,67.3,91,71.1,0.000,0
2024-06-07T03:00,65.9,93,69.1,0.000,0
2024-06-07T04:00,65.0,93,67.7,0.000,0
2024-06-07T05:00,63.2,95,65.4,0.000,0
2024-06-07T06:00,63.3,95,65.7,0.000,2
2024-06-07T07:00,66.6,90,70.4,0.000,2
2024-06-07T08:00,68.0,88,72.7,0.000,2
2024-06-07T09:00,73.4,73,77.5,0.000,1
2024-06-07T10:00,77.0,52,77.6,0.000,0
2024-06-07T11:00,79.3,40,80.2,0.000,0
2024-06-07T12:00,80.8,37,81.5,0.000,1
2024-06-07T13:00,81.3,36,77.7,0.000,1
2024-06-07T14:00,81.0,38,76.4,0.000,1
2024-06-07T15:00,83.0,36,79.1,0.000,1
2024-06-07T16:00,82.9,33,78.7,0.000,2
2024-06-07T17:00,81.6,36,79.0,0.000,1
2024-06-07T18:00,80.6,36,77.8,0.000,0
2024-06-07T19:00,78.2,38,73.6,0.000,0
2024-06-07T20:00,74.3,43,68.6,0.000,0
2024-06-07T21:00,69.6,51,65.4,0.000,0
2024-06-07T22:00,67.4,58,64.7,0.000,0
2024-06-07T23:00,65.2,64,63.4,0.000,0
2024-06-08T00:00,62.6,71,61.6,0.000,0
2024-06-08T01:00,60.1,80,59.4,0.000,0
2024-06-08T02:00,60.1,78,58.9,0.000,0
2024-06-08T03:00,60.2,68,57.0,0.000,0
2024-06-08T04:00,59.8,66,56.5,0.000,0
2024-06-08T05:00,59.4,67,56.1,0.000,0
2024-06-08T06:00,59.9,68,56.3,0.000,0
2024-06-08T07:00,62.5,68,59.3,0.000,0
2024-06-08T08:00,65.4,63,61.7,0.000,0
2024-06-08T09:00,69.7,53,65.0,0.000,0
2024-06-08T10:00,71.9,50,68.5,0.000,0
2024-06-08T11:00,75.0,43,70.4,0.000,2
2024-06-08T12:00,73.6,45,67.1,0.000,1
2024-06-08T13:00,75.4,41,69.5,0.000,2
2024-06-08T14:00,75.3,43,69.4,0.000,1
2024-06-08T15:00,76.8,38,70.7,0.000,2
2024-06-08T16:00,76.7,39,70.2,0.000,2
2024-06-08T17:00,77.1,39,70.9,0.000,0
2024-06-08T18:00,76.4,40,71.4,0.000,0
2024-06-08T19:00,75.1,43,72.1,0.000,0
2024-06-08T20:00,69.4,60,68.7,0.000,0
2024-06-08T21:00,68.5,51,66.1,0.000,0
2024-06-08T22:00,65.5,61,64.0,0.000,0
2024-06-08T23:00,64.2,68,63.0,0.000,0
2024-06-09T00:00,63.1,68,61.5,0.000,0
2024-06-09T01:00,61.5,71,60.0,0.000,0
2024-06-09T02:00,58.7,81,57.4,0.000,0
2024-06-09T03:00,60.6,76,60.9,0.000,1
2024-06-09T04:00,57.8,87,57.4,0.000,2
2024-06-09T05:00,59.9,81,59.4,0.000,1
2024-06-09T06:00,60.8,78,60.2,0.000,1
2024-06-09T07:00,65.5,69,63.1,0.000,3
2024-06-09T08:00,67.2,70,65.5,0.000,2
2024-06-09T09:00,72.3,63,71.7,0.000,2
2024-06-09T10:00,73.1,60,70.8,0.004,51
2024-06-09T11:00,74.9,55,71.5,0.000,2
2024-06-09T12:00,73.4,56,68.4,0.000,2
2024-06-09T13:00,75.3,51,71.4,0.000,1
2024-06-09T14:00,74.4,46,69.6,0.000,0
2024-06-09T15:00,76.4,41,73.6,0.000,0
2024-06-09T16:00,77.3,38,74.0,0.000,0
2024-06-09T17:00,76.4,38,71.0,0.000,0
2024-06-09T18:00,76.5,37,71.9,0.000,0
2024-06-09T19:00,74.2,42,70.3,0.000,0
2024-06-09T20:00,69.9,48,67.6,0.000,0
2024-06-09T21:00,66.3,54,64.1,0.000,0
2024-06-09T22:00,64.5,57,62.2,0.000,0
2024-06-09T23:00,60.8,70,58.8,0.000,0
2024-06-10T00:00,59.4,76,57.6,0.000,1
2024-06-10T01:00,61.0,63,57.6,0.000,0
2024-06-10T02:00,62.3,56,57.4,0.000,0
2024-06-10T03:00,61.3,57,56.8,0.000,0
2024-06-10T04:00,60.1,60,55.8,0.000,0
2024-06-10T05:00,58.7,65,55.0,0.000,0
2024-06-10T06:00,58.0,70,55.0,0.000,0
2024-06-10T07:00,60.5,69,57.8,0.000,0
2024-06-10T08:00,63.4,66,60.1,0.000,0
2024-06-10T09:00,65.8,60,61.8,0.000,0
2024-06-10T10:00,68.6,52,64.8,0.000,1
2024-06-10T11:00,70.2,47,66.7,0.000,3
2024-06-10T12:00,70.6,46,66.0,0.000,3
2024-06-10T13:00,71.0,44,67.0,0.000,1
2024-06-10T14:00,73.3,40,68.6,0.000,2
2024-06-10T15:00,73.7,39,68.6,0.000,2
2024-06-10T16:00,75.2,37,70.0,0.000,2
2024-06-10T17:00,75.6,37,71.3,0.000,2
2024-06-10T18:00,74.7,37,71.5,0.000,2
2024-06-10T19:00,72.3,45,70.5,0.000,2
2024-06-10T20:00,69.1,59,68.9,0.000,1
2024-06-10T21:00,66.2,61,65.0,0.000,2
2024-06-10T22:00,65.1,61,62.7,0.000,1
2024-06-10T23:00,62.7,68,61.3,0.000,0
2024-06-11T00:00,60.5,75,59.5,0.000,1
2024-06-11T01:00,59.6,79,58.8,0.000,2
2024-06-11T02:00,60.1,79,59.5,0.000,2
2024-06-11T03:00,60.3,77,58.4,0.000,2
2024-06-11T04:00,59.2,80,57.6,0.000,0
2024-06-11T05:00,56.6,89,56.0,0.000,0
2024-06-11T06:00,57.2,89,56.7,0.000,1
2024-06-11T07:00,59.3,84,58.5,0.000,1
2024-06-11T08:00,62.1,75,61.3,0.000,0
2024-06-11T09:00,65.6,64,64.2,0.000,1
2024-06-11T10:00,67.7,59,67.7,0.000,1
2024-06-11T11:00,69.8,55,69.3,0.000,3
2024-06-11T12:00,70.7,52,69.2,0.000,3
2024-06-11T13:00,70.8,51,68.9,0.000,3
2024-06-11T14:00,72.5,48,70.7,0.000,2
2024-06-11T15:00,73.6,48,73.3,0.004,51
2024-06-11T16:00,73.5,49,72.6,0.008,51
2024-06-11T17:00,73.4,47,72.9,0.012,51
2024-06-11T18:00,71.7,52,71.1,0.012,51
2024-06-11T19:00,69.1,66,68.6,0.008,51
2024-06-11T20:00,67.7,68,66.9,0.000,1
2024-06-11T21:00,65.8,71,65.1,0.000,2
2024-06-11T22:00,64.3,81,65.6,0.000,1
2024-06-11T23:00,62.9,85,64.0,0.000,1
2024-06-12T00:00,63.3,80,63.2,0.000,2
2024-06-12T01:00,62.1,76,60.7,0.000,1
2024-06-12T02:00,60.9,79,59.9,0.000,0
2024-06-12T03:00,59.6,83,59.0,0.000,0
2024-06-12T04:00,58.7,85,58.1,0.000,0
2024-06-12T05:00,57.7,87,57.2,0.000,0
2024-06-12T06:00,57.7,89,57.7,0.000,0
2024-06-12T07:00,60.8,81,60.6,0.000,0
2024-06-12T08:00,64.1,71,63.6,0.000,0
2024-06-12T09:00,68.6,62,68.5,0.000,0
2024-06-12T10:00,71.4,55,71.5,0.000,3
2024-06-12T11:00,72.6,51,70.7,0.000,3
2024-06-12T12:00,73.3,49,71.3,0.000,3
2024-06-12T13:00,74.8,47,72.5,0.000,3
2024-06-12T14:00,76.3,44,74.6,0.000,2
2024-06-12T15:00,78.0,41,77.0,0.000,2
2024-06-12T16:00,77.4,40,75.4,0.000,2
2024-06-12T17:00,74.9,51,74.0,0.000,2
2024-06-12T18:00,71.6,65,69.9,0.000,2
2024-06-12T19:00,69.0,71,68.0,0.000,1
2024-06-12T20:00,67.9,76,69.6,0.000,1
2024-06-12T21:00,67.5,78,69.2,0.000,1
2024-06-12T22:00,65.9,83,66.9,0.000,0
2024-06-12T23:00,64.0,84,64.6,0.000,0
2024-06-13T00:00,61.7,89,62.9,0.000,0
2024-06-13T01:00,59.9,91,60.1,0.000,0
2024-06-13T02:00,59.3,92,59.5,0.000,0
2024-06-13T03:00,58.1,92,57.7,0.000,0
2024-06-13T04:00,57.5,92,57.2,0.000,0
2024-06-13T05:00,56.7,93,56.1,0.000,0
2024-06-13T06:00,58.1,89,57.9,0.000,1
2024-06-13T07:00,62.0,77,61.4,0.000,1
2024-06-13T08:00,67.3,67,67.8,0.000,0
2024-06-13T09:00,73.0,57,74.0,0.000,0
2024-06-13T10:00,77.1,51,79.3,0.000,0
2024-06-13T11:00,80.2,48,83.0,0.000,1
2024-06-13T12:00,82.9,42,85.7,0.000,1
2024-06-13T13:00,83.9,40,85.1,0.000,1
2024-06-13T14:00,82.1,49,82.1,0.000,2
2024-06-13T15:00,80.0,47,76.3,0.000,0
2024-06-13T16:00,79.7,47,74.4,0.000,0
2024-06-13T17:00,78.9,54,74.7,0.000,0
2024-06-13T18:00,77.4,56,73.2,0.000,0
2024-06-13T19:00,74.3,64,71.9,0.000,0
2024-06-13T20:00,73.8,61,70.3,0.000,0
2024-06-13T21:00,73.6,62,71.8,0.000,0
2024-06-13T22:00,72.6,63,71.8,0.000,0
2024-06-13T23:00,71.2,66,70.0,0.000,0
2024-06-14T00:00,69.8,68,68.7,0.000,0
2024-06-14T01:00,69.2,71,68.3,0.000,0
2024-06-14T02:00,68.7,75,69.0,0.000,0
2024-06-14T03:00,67.5,79,68.4,0.000,0
2024-06-14T04:00,67.1,79,67.8,0.000,0
2024-06-14T05:00,66.7,80,67.4,0.000,0
2024-06-14T06:00,66.6,81,67.7,0.000,1
2024-06-14T07:00,69.4,77,70.2,0.000,0
2024-06-14T08:00,72.5,72,73.3,0.000,0
2024-06-14T09:00,76.7,68,78.8,0.000,0
2024-06-14T10:00,79.6,65,82.8,0.000,0
2024-06-14T11:00,82.4,60,86.7,0.000,0
2024-06-14T12:00,84.9,57,93.0,0.000,0
2024-06-14T13:00,85.0,57,92.4,0.000,2
2024-06-14T14:00,77.4,73,81.2,0.315,65
2024-06-14T15:00,74.3,85,80.7,0.220,63
2024-06-14T16:00,75.1,83,80.2,0.020,53
2024-06-14T17:00,77.9,78,85.0,0.000,1
2024-06-14T18:00,77.1,75,82.9,0.000,3
2024-06-14T19:00,73.9,84,79.6,0.031,53
2024-06-14T20:00,70.4,95,74.9,0.106,63
2024-06-14T21:00,69.0,93,74.2,0.043,55
2024-06-14T22:00,69.8,85,74.6,0.008,51
2024-06-14T23:00,68.6,90,72.3,0.000,1
2024-06-15T00:00,66.1,93,69.4,0.000,2
2024-06-15T01:00,67.3,89,70.8,0.000,2
2024-06-15T02:00,66.0,93,69.4,0.000,2
2024-06-15T03:00,66.4,90,68.3,0.000,1
2024-06-15T04:00,64.7,88,64.9,0.000,0
2024-06-15T05:00,63.1,85,61.6,0.000,0
2024-06-15T06:00,62.4,84,60.1,0.000,0
2024-06-15T07:00,64.0,82,62.0,0.000,0
2024-06-15T08:00,66.4,74,63.2,0.000,0
2024-06-15T09:00,69.7,64,66.4,0.000,0
2024-06-15T10:00,72.7,56,70.3,0.000,0
2024-06-15T11:00,74.9,47,72.5,0.000,0
2024-06-15T12:00,76.0,44,74.6,0.000,0
2024-06-15T13:00,77.6,42,77.2,0.000,0
2024-06-15T14:00,79.5,38,78.1,0.000,0
2024-06-15T15:00,80.4,35,78.6,0.000,0
2024-06-15T16:00,80.9,31,77.7,0.000,0
2024-06-15T17:00,80.1,29,74.6,0.000,0
2024-06-15T18:00,78.6,33,73.1,0.000,0
2024-06-15T19:00,76.6,41,74.6,0.000,0
2024-06-15T20:00,71.3,61,71.2,0.000,0
2024-06-15T21:00,67.1,62,65.6,0.000,0
2024-06-15T22:00,65.2,65,63.9,0.000,0
2024-06-15T23:00,64.2,64,62.6,0.000,0
2024-06-16T00:00,63.6,61,61.1,0.000,0
2024-06-16T01:00,62.8,62,59.7,0.000,0
2024-06-16T02:00,60.8,68,58.3,0.000,1
2024-06-16T03:00,59.9,70,57.0,0.000,1
2024-06-16T04:00,59.2,71,56.2,0.000,1
2024-06-16T05:00,58.2,73,55.0,0.000,1
2024-06-16T06:00,57.7,73,54.2,0.000,0
2024-06-16T07:00,59.7,69,56.2,0.000,0
2024-06-16T08:00,62.7,56,58.1,0.000,0
2024-06-16T09:00,66.3,51,61.7,0.000,1
2024-06-16T10:00,69.3,45,65.6,0.000,1
2024-06-16T11:00,71.6,42,69.6,0.000,1
2024-06-16T12:00,73.6,41,74.1,0.000,0
2024-06-16T13:00,74.9,44,76.8,0.000,0
2024-06-16T14:00,74.3,46,74.7,0.000,1
2024-06-16T15:00,73.4,46,72.4,0.000,0
2024-06-16T16:00,73.1,49,71.4,0.000,2
2024-06-16T17:00,71.8,55,69.3,0.000,0
2024-06-16T18:00,70.0,63,67.3,0.000,1
2024-06-16T19:00,68.2,70,66.1,0.000,1
2024-06-16T20:00,66.1,78,65.1,0.000,1
2024-06-16T21:00,64.0,84,63.7,0.000,1
2024-06-16T22:00,63.3,88,63.9,0.000,1
2024-06-16T23:00,62.4,92,63.9,0.000,1
2024-06-17T00:00,61.9,93,63.5,0.000,1
2024-06-17T01:00,61.8,95,63.6,0.000,1
2024-06-17T02:00,61.8,96,63.9,0.000,1
2024-06-17T03:00,61.5,97,63.3,0.000,1
2024-06-17T04:00,60.6,97,61.9,0.000,0
2024-06-17T05:00,60.8,98,62.6,0.000,0
2024-06-17T06:00,61.6,96,63.6,0.000,0
2024-06-17T07:00,65.0,86,66.8,0.000,0
2024-06-17T08:00,68.5,74,69.4,0.000,0
2024-06-17T09:00,72.4,66,73.0,0.000,1
2024-06-17T10:00,75.7,59,76.2,0.000,1
2024-06-17T11:00,78.7,56,79.9,0.000,1
2024-06-17T12:00,81.6,50,83.3,0.000,0
2024-06-17T13:00,83.9,48,86.5,0.000,0
2024-06-17T14:00,84.8,49,87.6,0.000,2
2024-06-17T15:00,83.3,56,85.1,0.000,2
2024-06-17T16:00,81.1,60,80.2,0.000,1
2024-06-17T17:00,80.9,60,80.2,0.000,0
2024-06-17T18:00,80.8,61,80.3,0.000,0
2024-06-17T19:00,78.3,66,77.7,0.000,0
2024-06-17T20:00,76.7,65,76.0,0.000,0
2024-06-17T21:00,75.3,69,76.3,0.000,1
2024-06-17T22:00,74.0,71,74.9,0.000,1
2024-06-17T23:00,72.9,72,73.6,0.000,1
2024-06-18T00:00,71.5,75,72.9,0.000,1
2024-06-18T01:00,70.2,78,72.1,0.000,1
2024-06-18T02:00,69.5,81,71.2,0.000,1
2024-06-18T03:00,69.1,82,70.6,0.000,1
2024-06-18T04:00,68.9,83,70.7,0.000,0
2024-06-18T05:00,68.5,84,70.2,0.000,0
2024-06-18T06:00,68.5,83,70.3,0.000,1
2024-06-18T07:00,70.8,78,73.3,0.000,1
2024-06-18T08:00,73.7,71,75.9,0.000,1
2024-06-18T09:00,77.3,67,80.2,0.000,0
2024-06-18T10:00,80.5,64,84.5,0.000,0
2024-06-18T11:00,83.3,60,89.2,0.000,1
2024-06-18T12:00,85.2,58,91.8,0.000,1
2024-06-18T13:00,85.5,59,91.6,0.000,1
2024-06-18T14:00,85.3,59,90.5,0.000,1
2024-06-18T15:00,85.0,59,88.9,0.000,1
2024-06-18T16:00,84.4,58,86.8,0.000,1
2024-06-18T17:00,82.8,59,83.1,0.000,0
2024-06-18T18:00,81.2,59,80.9,0.000,0
2024-06-18T19:00,79.1,62,79.2,0.000,0
2024-06-18T20:00,77.1,64,77.3,0.000,0
2024-06-18T21:00,75.3,65,75.5,0.000,1
2024-06-18T22:00,74.9,65,75.5,0.000,1
2024-06-18T23:00,73.8,64,74.4,0.000,1
2024-06-19T00:00,72.6,64,72.8,0.000,1
2024-06-19T01:00,71.2,64,71.3,0.000,1
2024-06-19T02:00,69.9,68,70.4,0.000,1
2024-06-19T03:00,68.9,72,69.7,0.000,1
2024-06-19T04:00,68.0,76,69.6,0.000,1
2024-06-19T05:00,67.2,80,69.4,0.000,1
2024-06-19T06:00,67.9,81,69.9,0.000,1
2024-06-19T07:00,70.4,77,72.6,0.000,1
2024-06-19T08:00,73.1,74,75.6,0.000,1
2024-06-19T09:00,76.5,70,79.8,0.000,1
2024-06-19T10:00,79.9,65,84.0,0.000,1
2024-06-19T11:00,83.3,61,88.9,0.000,1
2024-06-19T12:00,86.6,55,93.1,0.000,1
2024-06-19T13:00,87.6,53,94.1,0.000,1
2024-06-19T14:00,85.8,57,90.6,0.000,1
2024-06-19T15:00,85.6,54,88.6,0.000,0
2024-06-19T16:00,83.7,51,83.6,0.000,0
2024-06-19T17:00,82.4,48,80.4,0.000,0
2024-06-19T18:00,80.6,48,77.8,0.000,1
2024-06-19T19:00,78.3,55,76.9,0.000,0
2024-06-19T20:00,76.3,60,76.3,0.000,0
2024-06-19T21:00,74.0,66,74.3,0.000,0
2024-06-19T22:00,73.4,68,74.6,0.000,0
2024-06-19T23:00,73.3,66,74.0,0.000,0
2024-06-20T00:00,72.5,65,72.7,0.000,1
2024-06-20T01:00,71.3,69,71.8,0.000,1
2024-06-20T02:00,70.2,73,71.4,0.000,1
2024-06-20T03:00,69.4,74,70.5,0.000,1
2024-06-20T04:00,68.3,76,69.8,0.000,0
2024-06-20T05:00,67.3,79,68.9,0.000,0
2024-06-20T06:00,67.5,80,69.1,0.000,0
2024-06-20T07:00,70.4,75,72.1,0.000,0
2024-06-20T08:00,74.3,67,76.3,0.000,0
2024-06-20T09:00,79.2,61,81.9,0.000,0
2024-06-20T10:00,83.3,55,86.3,0.000,0
2024-06-20T11:00,87.3,49,91.6,0.000,0
2024-06-20T12:00,89.9,43,94.2,0.000,1
2024-06-20T13:00,91.3,41,95.6,0.000,1
2024-06-20T14:00,91.7,40,95.9,0.000,1
2024-06-20T15:00,91.2,43,95.1,0.000,1
2024-06-20T16:00,88.8,52,92.3,0.000,1
2024-06-20T17:00,86.8,54,88.5,0.000,0
2024-06-20T18:00,84.5,56,86.0,0.000,1
2024-06-20T19:00,81.8,59,83.3,0.000,0
2024-06-20T20:00,79.4,61,80.5,0.000,0
2024-06-20T21:00,79.3,66,83.6,0.000,0
2024-06-20T22:00,77.5,67,81.2,0.000,0
2024-06-20T23:00,76.1,66,78.6,0.000,0
2024-06-21T00:00,75.7,65,78.1,0.000,1
2024-06-21T01:00,76.1,64,77.8,0.000,1
2024-06-21T02:00,75.5,67,77.4,0.000,0
2024-06-21T03:00,74.1,70,75.9,0.000,0
2024-06-21T04:00,73.3,70,74.4,0.000,0
2024-06-21T05:00,72.6,68,73.4,0.000,0
2024-06-21T06:00,72.5,67,73.1,0.000,0
2024-06-21T07:00,74.9,64,76.0,0.000,0
2024-06-21T08:00,78.2,60,80.2,0.000,0
2024-06-21T09:00,82.9,59,87.2,0.000,0
2024-06-21T10:00,87.1,52,92.2,0.000,0
2024-06-21T11:00,90.6,47,97.2,0.000,0
2024-06-21T12:00,93.2,41,99.4,0.000,0
2024-06-21T13:00,95.5,38,101.8,0.000,0
2024-06-21T14:00,95.6,38,100.7,0.000,1
2024-06-21T15:00,94.4,40,97.5,0.000,2
2024-06-21T16:00,91.4,46,92.7,0.000,3
2024-06-21T17:00,86.0,56,89.9,0.000,1
2024-06-21T18:00,85.1,56,89.0,0.000,1
2024-06-21T19:00,82.4,59,85.5,0.000,2
2024-06-21T20:00,80.2,66,81.9,0.000,1
2024-06-21T21:00,76.8,75,79.2,0.000,1
2024-06-21T22:00,75.5,78,80.0,0.000,1
2024-06-21T23:00,74.3,81,79.6,0.000,2
2024-06-22T00:00,73.8,83,79.6,0.000,1
2024-06-22T01:00,73.4,87,80.3,0.000,0
2024-06-22T02:00,72.1,90,78.4,0.000,0
2024-06-22T03:00,73.2,88,79.6,0.000,1
2024-06-22T04:00,72.9,89,79.0,0.000,0
2024-06-22T05:00,71.7,91,77.0,0.000,0
2024-06-22T06:00,73.7,82,78.9,0.000,1
2024-06-22T07:00,76.6,74,81.0,0.000,1
2024-06-22T08:00,79.5,67,83.5,0.000,1
2024-06-22T09:00,81.4,68,87.1,0.000,2
2024-06-22T10:00,84.2,63,89.9,0.000,1
2024-06-22T11:00,88.6,54,95.2,0.000,1
2024-06-22T12:00,91.9,48,100.3,0.000,1
2024-06-22T13:00,94.0,45,103.6,0.000,0
2024-06-22T14:00,88.1,60,94.5,0.083,61
2024-06-22T15:00,86.0,61,92.0,0.031,53
2024-06-22T16:00,85.5,65,90.4,0.012,51
2024-06-22T17:00,88.4,56,93.9,0.000,1
2024-06-22T18:00,86.2,59,91.4,0.000,1
2024-06-22T19:00,84.8,65,91.6,0.000,0
2024-06-22T20:00,80.6,75,87.2,0.000,0
2024-06-22T21:00,75.6,85,81.5,0.063,61
2024-06-22T22:00,74.3,93,81.3,0.008,51
2024-06-22T23:00,73.1,94,81.0,0.000,1
2024-06-23T00:00,73.3,93,80.5,0.000,1
2024-06-23T01:00,72.7,89,77.2,0.000,1
2024-06-23T02:00,72.4,89,76.6,0.000,1
2024-06-23T03:00,72.5,90,76.2,0.000,1
2024-06-23T04:00,72.7,90,78.1,0.000,1
2024-06-23T05:00,73.4,88,79.1,0.000,1
2024-06-23T06:00,74.6,84,80.2,0.000,1
2024-06-23T07:00,76.7,79,82.0,0.000,1
2024-06-23T08:00,79.8,72,84.3,0.000,1
2024-06-23T09:00,83.3,70,88.1,0.000,1
2024-06-23T10:00,86.9,62,91.1,0.000,1
2024-06-23T11:00,90.1,54,93.6,0.000,1
2024-06-23T12:00,93.5,44,95.7,0.000,1
2024-06-23T13:00,95.6,38,96.7,0.004,51
2024-06-23T14:00,95.8,38,96.4,0.000,1
2024-06-23T15:00,96.9,34,97.3,0.000,1
2024-06-23T16:00,96.1,33,94.3,0.000,1
2024-06-23T17:00,94.9,34,93.1,0.000,2
2024-06-23T18:00,93.4,35,91.3,0.000,2
2024-06-23T19:00,91.2,37,89.1,0.000,3
2024-06-23T20:00,90.0,38,89.8,0.000,1
2024-06-23T21:00,85.2,52,84.7,0.000,2
2024-06-23T22:00,82.9,60,82.6,0.000,1
2024-06-23T23:00,80.8,67,81.7,0.000,1
2024-06-24T00:00,80.2,69,81.9,0.000,0
2024-06-24T01:00,79.5,71,81.7,0.000,0
2024-06-24T02:00,79.2,72,81.9,0.000,0
2024-06-24T03:00,78.7,72,81.7,0.000,0
2024-06-24T04:00,77.9,71,80.6,0.000,0
2024-06-24T05:00,77.0,69,78.2,0.000,0
2024-06-24T06:00,75.5,69,76.0,0.000,0
2024-06-24T07:00,75.5,68,75.1,0.000,0
2024-06-24T08:00,75.8,63,74.7,0.000,0
2024-06-24T09:00,78.1,58,76.4,0.000,0
2024-06-24T10:00,78.5,50,75.2,0.000,0
2024-06-24T11:00,78.9,46,75.2,0.000,0
2024-06-24T12:00,79.6,43,75.3,0.000,1
2024-06-24T13:00,80.6,39,74.7,0.000,2
2024-06-24T14:00,79.7,38,71.9,0.000,1
2024-06-24T15:00,79.0,38,69.9,0.000,3
2024-06-24T16:00,78.7,39,69.6,0.000,1
2024-06-24T17:00,75.3,45,66.4,0.000,0
2024-06-24T18:00,75.8,42,66.2,0.000,1
2024-06-24T19:00,75.5,39,66.0,0.000,1
2024-06-24T20:00,74.3,42,66.8,0.000,0
2024-06-24T21:00,72.5,47,67.3,0.000,2
2024-06-24T22:00,73.3,45,67.5,0.000,0
2024-06-24T23:00,71.7,47,66.4,0.000,0
2024-06-25T00:00,71.2,48,65.9,0.000,0
2024-06-25T01:00,70.7,49,65.4,0.000,0
2024-06-25T02:00,69.7,50,64.8,0.000,0
2024-06-25T03:00,68.9,50,64.3,0.000,0
2024-06-25T04:00,68.4,51,63.6,0.000,0
2024-06-25T05:00,68.0,51,62.9,0.000,0
2024-06-25T06:00,67.9,54,62.8,0.000,0
2024-06-25T07:00,70.3,56,66.9,0.000,0
2024-06-25T08:00,73.7,51,70.4,0.000,0
2024-06-25T09:00,77.9,49,75.7,0.000,0
2024-06-25T10:00,82.3,42,80.9,0.000,0
2024-06-25T11:00,85.4,32,84.1,0.000,0
2024-06-25T12:00,87.1,29,86.9,0.000,0
2024-06-25T13:00,88.8,27,89.2,0.000,1
2024-06-25T14:00,90.5,25,91.1,0.000,1
2024-06-25T15:00,92.5,24,92.7,0.000,1
2024-06-25T16:00,91.7,21,88.7,0.000,1
2024-06-25T17:00,86.9,38,83.7,0.000,1
2024-06-25T18:00,84.4,48,83.3,0.000,1
2024-06-25T19:00,84.0,50,85.0,0.000,0
2024-06-25T20:00,81.5,45,82.1,0.000,0
2024-06-25T21:00,80.5,28,75.8,0.000,1
2024-06-25T22:00,78.6,35,74.2,0.000,3
2024-06-25T23:00,78.8,37,74.4,0.000,2
2024-06-26T00:00,77.2,43,73.5,0.000,2
2024-06-26T01:00,76.2,48,72.9,0.000,1
2024-06-26T02:00,75.2,52,72.4,0.000,1
2024-06-26T03:00,74.9,54,72.5,0.000,1
2024-06-26T04:00,74.4,56,72.1,0.000,1
2024-06-26T05:00,73.8,57,72.1,0.000,1
2024-06-26T06:00,73.4,61,72.6,0.000,1
2024-06-26T07:00,75.4,61,75.8,0.000,1
2024-06-26T08:00,78.3,58,78.4,0.000,1
2024-06-26T09:00,81.3,56,82.0,0.000,1
2024-06-26T10:00,84.7,51,85.9,0.000,1
2024-06-26T11:00,88.2,46,90.9,0.000,2
2024-06-26T12:00,91.3,43,94.3,0.000,1
2024-06-26T13:00,94.1,40,97.9,0.000,1
2024-06-26T14:00,95.0,37,99.2,0.000,1
2024-06-26T15:00,96.1,34,100.6,0.000,1
2024-06-26T16:00,95.6,33,99.0,0.000,1
2024-06-26T17:00,91.8,45,93.1,0.000,1
2024-06-26T18:00,86.5,59,87.4,0.000,1
2024-06-26T19:00,87.3,57,90.1,0.000,2
2024-06-26T20:00,86.0,47,84.4,0.000,3
2024-06-26T21:00,78.0,67,79.5,0.004,51
2024-06-26T22:00,75.5,77,79.3,0.000,2
2024-06-26T23:00,76.0,78,81.9,0.000,2
2024-06-27T00:00,75.7,80,82.9,0.000,3
2024-06-27T01:00,75.2,81,81.3,0.016,51
2024-06-27T02:00,74.1,91,81.7,0.063,61
2024-06-27T03:00,72.1,92,77.6,0.150,63
2024-06-27T04:00,71.1,95,77.3,0.169,63
2024-06-27T05:00,71.0,91,75.7,0.020,53
2024-06-27T06:00,71.1,89,75.3,0.000,1
2024-06-27T07:00,71.4,87,75.0,0.000,1
2024-06-27T08:00,72.2,80,75.3,0.000,0
2024-06-27T09:00,72.2,66,72.0,0.000,0
2024-06-27T10:00,75.3,58,75.3,0.000,0
